"","i","R","P","Gene","FDR","syngo","ENSG"
"19101",19101,-0.0643495970033183,0.193651480885713,"APOL2",0.27242450313014,FALSE,"ENSG00000128335"
"19102",19102,0.389715029371072,3.92982426333866e-10,"APOL1",1.45084471419569e-08,FALSE,"ENSG00000100342"
"19103",19103,0.250001100715184,0.000180012966686108,"MYH9",0.000989848712115697,FALSE,"ENSG00000100345"
"19104",19104,0.00899700718752751,0.452090474125162,"RPS15AP38",0.47124279494757,FALSE,"ENSG00000237668"
"19105",19105,0.131458957054402,0.0367486538660677,"TXN2",0.0789495361638278,FALSE,"ENSG00000100348"
"19106",19106,0.0527038477570506,0.239754182544338,"FOXRED2",0.315490861190721,FALSE,"ENSG00000100350"
"19107",19107,0.239788506180682,0.000332193015654695,"EIF3D",0.00165972090967552,FALSE,"ENSG00000100353"
"19108",19108,-0.25549111605277,0.00012761804302946,"RP5-1119A7.17",0.000743416896948905,FALSE,"ENSG00000261675"
"19109",19109,-0.287214533000637,1.4061326311519e-05,"CACNG2",0.000115503751844621,TRUE,"ENSG00000166862"
"19110",19110,-0.155556917985206,0.0164697642292423,"RP1-293L6.1",0.0418170260407484,FALSE,"ENSG00000234688"
"19111",19111,-0.0192453201258315,0.39836544155854,"IFT27",0.436615680866867,FALSE,"ENSG00000100360"
"19112",19112,-0.224443415382488,0.000783069663756935,"PVALB",0.00340339356467773,FALSE,"ENSG00000100362"
"19113",19113,0.455468025819655,7.4262859673877e-15,"NCF4",7.94652311269668e-13,FALSE,"ENSG00000100365"
"19114",19114,0.413540229770953,1.24309603905336e-11,"CSF2RB",6.59797128420629e-10,FALSE,"ENSG00000100368"
"19115",19115,0.338529934844582,1.56482610354433e-07,"TST",2.49452230287953e-06,FALSE,"ENSG00000128311"
"19116",19116,0.40425103935501,5.06439993783781e-11,"MPST",2.29272947412069e-09,FALSE,"ENSG00000128309"
"19117",19117,-0.183657149468432,0.00549623072791706,"KCTD17",0.0172246792271919,FALSE,"ENSG00000100379"
"19118",19118,0.131894318398148,0.0362578508536386,"C1QTNF6",0.07814962046594,FALSE,"ENSG00000133466"
"19119",19119,-0.227799024256732,0.000653236368602443,"SSTR3",0.002920299315401,FALSE,"ENSG00000183473"
"19120",19120,0.406917570867496,3.41074962739379e-11,"RAC2",1.61345390175295e-09,FALSE,"ENSG00000128340"
"19121",19121,0.380861320475371,1.26022373216333e-09,"CYTH4",4.08043315219875e-08,FALSE,"ENSG00000100055"
"19122",19122,-0.0702666585602117,0.172388532614573,"RP1-63G5.5",0.25058074514148,FALSE,"ENSG00000243902"
"19123",19123,-0.116307730620162,0.0573483030057988,"ELFN2",0.111002083879477,FALSE,"ENSG00000166897"
"19124",19124,0.296669370640973,6.73841894770591e-06,"MFNG",6.15573658325645e-05,FALSE,"ENSG00000100060"
"19125",19125,0.122292757290895,0.0483560406028885,"CARD10",0.0974763309745461,FALSE,"ENSG00000100065"
"19126",19126,0.214118906753739,0.00133945438248559,"CDC42EP1",0.00536586230100833,FALSE,"ENSG00000128283"
"19127",19127,0.110442825882319,0.0673437209227487,"GGA1",0.125505062462904,FALSE,"ENSG00000100083"
"19128",19128,-0.150929028954456,0.0193970771106512,"SH3BP1",0.0477442665012634,FALSE,"ENSG00000100092"
"19129",19129,-0.211674762677219,0.0015141064219265,"PDXP",0.00594064107897046,FALSE,"ENSG00000241360"
"19130",19130,-0.203854494122414,0.00221609521678238,"LGALS1",0.00819199823417358,FALSE,"ENSG00000100097"
"19131",19131,0.0394097208594036,0.298719714568969,"NOL12",0.363720426464955,FALSE,"ENSG00000100101"
"19132",19132,0.401825106501178,7.21736325025173e-11,"TRIOBP",3.18806707809133e-09,FALSE,"ENSG00000100106"
"19133",19133,0.0621810849994687,0.201815126906684,"H1F0",0.280283223861934,FALSE,"ENSG00000189060"
"19134",19134,0.106581732491016,0.0746016868621188,"GCAT",0.135534751598965,FALSE,"ENSG00000100116"
"19135",19135,-0.123305771267181,0.0469485892313113,"ANKRD54",0.0953070174006837,FALSE,"ENSG00000100124"
"19136",19136,-0.0184367965218532,0.402550312110102,"EIF3L",0.439469242474938,FALSE,"ENSG00000100129"
"19137",19137,0.19517401508392,0.00331719619870157,"MICALL1",0.0114089198927498,FALSE,"ENSG00000100139"
"19138",19138,0.179724642776252,0.00648096288276549,"C22orf23",0.019655057181591,FALSE,"ENSG00000128346"
"19139",19139,0.0683821560275893,0.178998327315015,"RP5-1039K5.17",0.257421052865707,FALSE,"ENSG00000272582"
"19140",19140,0.0353967774507798,0.317689089276109,"POLR2F",0.379135127119637,FALSE,"ENSG00000100142"
"19141",19141,0.244128465847786,0.000257131206982911,"SOX10",0.0013405928743429,FALSE,"ENSG00000100146"
"19142",19142,0.0984761881064021,0.0916893940830518,"RP5-1039K5.16",0.15882139677994,FALSE,"ENSG00000222044"
"19143",19143,0.0846875605616248,0.126887693871691,"RP5-1039K5.18",0.201509742410519,FALSE,"ENSG00000273214"
"19144",19144,-0.124168385802117,0.0457753572285723,"PICK1",0.0934848844808871,TRUE,"ENSG00000100151"
"19145",19145,-0.0306586892898072,0.340693483293676,"SLC16A8",0.396860903522323,FALSE,"ENSG00000100156"
"19146",19146,-0.169576405179006,0.00974690715898631,"BAIAP2L2",0.0274234550409612,FALSE,"ENSG00000128298"
"19147",19147,-0.0127009985300402,0.432522686396634,"CTA-228A9.3",0.459505121040438,FALSE,"ENSG00000272720"
"19148",19148,0.0450406180073959,0.27297921431973,"PLA2G6",0.34302399387954,FALSE,"ENSG00000184381"
"19149",19149,0.23695175025526,0.000391435536209639,"MAFF",0.00190158414167392,FALSE,"ENSG00000185022"
"19150",19150,0.0117557601203322,0.437502992556262,"TMEM184B",0.462414688413839,FALSE,"ENSG00000198792"
"19151",19151,0.0455893340620193,0.27052893852319,"CSNK1E",0.34120920641973,FALSE,"ENSG00000213923"
"19152",19152,0.0200212502436964,0.394359862534133,"RP3-449O17.1",0.433716071365908,FALSE,"ENSG00000244627"
"19153",19153,-0.14200900887131,0.0262473135079234,"KCNJ4",0.0607609854974057,FALSE,"ENSG00000168135"
"19154",19154,-0.0793651034810267,0.142633222961196,"KDELR3",0.218603767727753,FALSE,"ENSG00000100196"
"19155",19155,0.0498021845596149,0.252078113318536,"DDX17",0.325971503651539,FALSE,"ENSG00000100201"
"19156",19156,0.0381748582748648,0.304503924738699,"DMC1",0.368395715039985,FALSE,"ENSG00000100206"
"19157",19157,-0.0318810798016515,0.334699221907365,"FAM227A",0.392377295669463,FALSE,"ENSG00000184949"
"19158",19158,0.130129795748561,0.0382796991766942,"CBY1",0.0814175999708388,FALSE,"ENSG00000100211"
"19159",19159,0.183146979283044,0.00561621440570317,"RP3-508I15.9",0.0175211179074089,FALSE,"ENSG00000228274"
"19160",19160,-0.196075668820907,0.00318403790618278,"TOMM22",0.0110477888855068,FALSE,"ENSG00000100216"
"19161",19161,-0.298136041489332,5.99085845604657e-06,"JOSD1",5.56532394175914e-05,FALSE,"ENSG00000100221"
"19162",19162,0.208075138470205,0.00180808176721593,"GTPBP1",0.00690980064209142,FALSE,"ENSG00000100226"
"19163",19163,0.169968808606887,0.00959865222874125,"PRDX3P1",0.0270519762108609,FALSE,"ENSG00000229598"
"19164",19164,0.165249814837724,0.011514273596417,"SUN2",0.0313512878846515,FALSE,"ENSG00000100242"
"19165",19165,-0.00385521778371409,0.479431651919259,"RP3-508I15.19",0.488190288275628,FALSE,"ENSG00000230149"
"19166",19166,-0.19873986702586,0.00281748491955484,"RP3-508I15.14",0.00997308919870731,FALSE,"ENSG00000225450"
"19167",19167,0.0101317347022404,0.446081683502913,"RP3-508I15.21",0.467579595960885,FALSE,"ENSG00000272669"
"19168",19168,-0.270255086949034,4.79649071150868e-05,"DNAL4",0.000325238153633645,FALSE,"ENSG00000100246"
"19169",19169,-0.229116157428705,0.000607800003690571,"NPTXR",0.00274415118994773,TRUE,"ENSG00000221890"
"19170",19170,-0.269951165554933,4.8980809818596e-05,"CBX6",0.000331340772302267,FALSE,"ENSG00000183741"
"19171",19171,0.296125546450009,7.03702074830266e-06,"APOBEC3A",6.38597665186106e-05,FALSE,"ENSG00000128383"
"19172",19172,0.242269687249445,0.000287160753761826,"APOBEC3C",0.00147053312020438,FALSE,"ENSG00000244509"
"19173",19173,0.12115543062272,0.0499749075869658,"APOBEC3D",0.0999797941226941,FALSE,"ENSG00000243811"
"19174",19174,0.322317265936023,7.46210151729024e-07,"APOBEC3F",9.47208318874728e-06,FALSE,"ENSG00000128394"
"19175",19175,0.320436771395662,8.86436794196468e-07,"APOBEC3G",1.08288157825832e-05,FALSE,"ENSG00000239713"
"19176",19176,-0.305456660430232,3.28323518259467e-06,"CBX7",3.31565740202862e-05,FALSE,"ENSG00000100307"
"19177",19177,-0.177702180497061,0.00704387959922764,"PDGFB",0.020990026921898,FALSE,"ENSG00000100311"
"19178",19178,0.0600518564504184,0.210021412980981,"RPL3",0.288278808735728,TRUE,"ENSG00000100316"
"19179",19179,-0.35018069951124,4.64954777597346e-08,"SYNGR1",8.82708263730825e-07,TRUE,"ENSG00000100321"
"19180",19180,0.187642603697801,0.00463265445506165,"TAB1",0.0149950526764451,FALSE,"ENSG00000100324"
"19181",19181,-0.182069509464737,0.00587705409477287,"MGAT3",0.0181593348419402,FALSE,"ENSG00000128268"
"19182",19182,-0.160665434129551,0.0136739941598731,"RP5-1104E15.6",0.0360101236110634,FALSE,"ENSG00000227188"
"19183",19183,-0.192759339692056,0.0036980152511676,"MIEF1",0.01249321039606,FALSE,"ENSG00000100335"
"19184",19184,-0.093022294203345,0.104663750294389,"ATF4",0.174643232437519,FALSE,"ENSG00000128272"
"19185",19185,0.00921518317957666,0.450934287843125,"RPS19BP1",0.470570800508002,FALSE,"ENSG00000187051"
"19186",19186,-0.0979931423761109,0.092789620759328,"CACNA1I",0.160255507629393,FALSE,"ENSG00000100346"
"19187",19187,-0.0074673384008221,0.460207193947577,"UQCRFS1P1",0.476322658195366,FALSE,"ENSG00000226085"
"19188",19188,-0.00799915395048292,0.457383290346691,"RP3-496C20.1",0.474676605976728,FALSE,"ENSG00000261202"
"19189",19189,-0.0218600882269286,0.384910947175444,"TNRC6B",0.427346615601211,FALSE,"ENSG00000100354"
"19190",19190,-0.170080990384781,0.00955662158259944,"ADSL",0.0269715088671107,FALSE,"ENSG00000239900"
"19191",19191,-0.197009396481326,0.0030510885404213,"SGSM3",0.0106548484631466,FALSE,"ENSG00000100359"
"19192",19192,-0.0613824508677674,0.204871152935269,"MKL1",0.283034504987209,FALSE,"ENSG00000196588"
"19193",19193,0.0107529061543986,0.442797331964016,"RP5-1042K10.13",0.465665806841893,FALSE,"ENSG00000272834"
"19194",19194,0.0354774405961998,0.317302976934015,"RPL4P6",0.378920676718486,FALSE,"ENSG00000230071"
"19195",19195,-0.335112245905323,2.2010867019536e-07,"MCHR1",3.34424790479056e-06,FALSE,"ENSG00000128285"
"19196",19196,-0.256730394396409,0.000117911667649637,"SLC25A17",0.00069578663216433,FALSE,"ENSG00000100372"
"19197",19197,0.0692268875964751,0.176016633424022,"ST13",0.254426571073884,FALSE,"ENSG00000100380"
"19198",19198,0.166746136367109,0.0108747565637717,"XPNPEP3",0.0299482354584463,FALSE,"ENSG00000196236"
"19199",19199,-0.158218914185552,0.0149589222964522,"DNAJB7",0.0386728727586574,FALSE,"ENSG00000172404"
"19200",19200,-0.143198992198204,0.0252336846147997,"RBX1",0.0588697713818517,FALSE,"ENSG00000100387"
"19201",19201,0.133021500737073,0.0350112529753916,"RP11-12M9.3",0.0760502792051221,FALSE,"ENSG00000237214"
"19202",19202,0.00159631618412288,0.491480313984076,"EP300",0.495004683768803,FALSE,"ENSG00000100393"
"19203",19203,-0.203668298337594,0.00223582683243156,"L3MBTL2",0.00825440865626487,FALSE,"ENSG00000100395"
"19204",19204,0.154181705843432,0.0172985924730169,"RP4-756G23.5",0.0435238067880131,FALSE,"ENSG00000235513"
"19205",19205,0.224948413714301,0.000762160624001997,"CHADL",0.0033184085126724,FALSE,"ENSG00000100399"
"19206",19206,-0.211364999813103,0.0015376232835558,"RANGAP1",0.00601992602307798,FALSE,"ENSG00000100401"
"19207",19207,-0.185211717766116,0.00514415065559061,"ZC3H7B",0.0163103239769241,FALSE,"ENSG00000100403"
"19208",19208,-0.0231254128069308,0.378446843818115,"TEF",0.423175263749677,FALSE,"ENSG00000167074"
"19209",19209,-0.0175066162753445,0.40737822840881,"CTA-223H9.9",0.442807232900228,FALSE,"ENSG00000273424"
"19210",19210,0.331513635952489,3.13051037913542e-07,"TOB2",4.50658364651078e-06,FALSE,"ENSG00000183864"
"19211",19211,0.137944842533684,0.0299603600647583,"PHF5A",0.0675424521063332,FALSE,"ENSG00000100410"
"19212",19212,0.158159869932577,0.0149911350837096,"ACO2",0.0387389484373968,FALSE,"ENSG00000100412"
"19213",19213,-0.0318396922652413,0.33490152057398,"POLR3H",0.392456776881551,FALSE,"ENSG00000100413"
"19214",19214,-0.104508569193346,0.07872947976147,"CSDC2",0.141086950566632,FALSE,"ENSG00000172346"
"19215",19215,0.0195987592332785,0.39653957464688,"PMM1",0.435353719339628,FALSE,"ENSG00000100417"
"19216",19216,-0.14199415259786,0.0262601734714617,"DESI1",0.0607826571618216,FALSE,"ENSG00000100418"
"19217",19217,-0.0749670049760541,0.156569128439527,"XRCC6",0.233959245767674,FALSE,"ENSG00000196419"
"19218",19218,-0.198068484623894,0.00290618856889846,"NHP2L1",0.0102255729318899,FALSE,"ENSG00000100138"
"19219",19219,-0.0467051739231186,0.265579193530553,"C22orf46",0.337175665496884,FALSE,"ENSG00000184208"
"19220",19220,-0.13506180982973,0.0328416285248645,"MEI1",0.0724303964270404,FALSE,"ENSG00000167077"
"19221",19221,-0.0455365559895661,0.270764154947627,"CCDC134",0.341444978075299,FALSE,"ENSG00000100147"
"19222",19222,-0.0665117703786954,0.185708852129576,"RP5-821D11.7",0.264392680992738,FALSE,"ENSG00000184068"
"19223",19223,-0.15312160389261,0.017960823227455,"SREBF2",0.0447957213986508,FALSE,"ENSG00000198911"
"19224",19224,-0.121958260694792,0.0488278871804552,"CTA-250D10.23",0.0981561204019399,FALSE,"ENSG00000260655"
"19225",19225,-0.0388243974972049,0.301455409011552,"TNFRSF13C",0.366137950489903,FALSE,"ENSG00000159958"
"19226",19226,0.0829078470415213,0.13201668165432,"CENPM",0.207351161687829,FALSE,"ENSG00000100162"
"19227",19227,-0.178456415322565,0.00682924138836477,"LINC00634",0.0204938692533262,FALSE,"ENSG00000205704"
"19228",19228,0.167097646232199,0.0107289519977191,"WBP2NL",0.0296200785698618,FALSE,"ENSG00000183066"
"19229",19229,0.0871473361956904,0.120022431347559,"SLC25A5P1",0.193460019051066,FALSE,"ENSG00000215347"
"19230",19230,0.418825849139399,5.39500488264672e-12,"NAGA",3.1291028319351e-10,FALSE,"ENSG00000198951"
"19231",19231,0.0472944512313608,0.262983266992112,"FAM109B",0.334943362772081,FALSE,"ENSG00000177096"
"19232",19232,-0.128229165943423,0.0405560227633419,"SMDT1",0.0852528746201601,FALSE,"ENSG00000183172"
"19233",19233,-0.0429753889159539,0.282295631311115,"NDUFA6",0.350744214997542,FALSE,"ENSG00000184983"
"19234",19234,0.0741829965738664,0.15914139519028,"RP1-257I20.14",0.236636643959093,FALSE,"ENSG00000270083"
"19235",19235,-0.029123664936855,0.348276090992089,"NDUFA6-AS1",0.402530155417992,FALSE,"ENSG00000237037"
"19236",19236,-0.113035536000831,0.0627753646241773,"OLA1P1",0.11887338375412,FALSE,"ENSG00000213790"
"19237",19237,-0.0807188533032971,0.138512390864413,"CYP2D6",0.214141461886495,FALSE,"ENSG00000100197"
"19238",19238,-0.0540486132976586,0.234152474029088,"RP4-669P10.19",0.310805373487367,FALSE,"ENSG00000227370"
"19239",19239,0.0737047496072809,0.160723553697804,"RP4-669P10.16",0.238351612650489,FALSE,"ENSG00000232710"
"19240",19240,-0.0370778558219192,0.309682390507677,"CYP2D7P1",0.372736519341872,FALSE,"ENSG00000205702"
"19241",19241,-0.0729920045227455,0.163099855513059,"CYP2D8P1",0.240911501352057,FALSE,"ENSG00000226450"
"19242",19242,-0.237068263145371,0.000388825855434797,"TCF20",0.001892582186147,FALSE,"ENSG00000100207"
"19243",19243,0.084977412698188,0.126065251397679,"Z83851.1",0.200649513241135,FALSE,"ENSG00000229891"
"19244",19244,0.301297813204946,4.63424279542259e-06,"NFAM1",4.45823068925029e-05,FALSE,"ENSG00000235568"
"19245",19245,0.0646995458547911,0.19235255663438,"SERHL",0.271166230921563,FALSE,"ENSG00000172250"
"19246",19246,-0.234095053134776,0.000460576339515472,"RRP7A",0.00217361616832656,FALSE,"ENSG00000189306"
"19247",19247,0.0335065978300627,0.326791006261242,"SERHL2",0.385946292586168,FALSE,"ENSG00000183569"
"19248",19248,0.00188808069693897,0.489923435351751,"RRP7B",0.494096463957892,FALSE,"ENSG00000182841"
"19249",19249,0.122388991770011,0.0482209468639803,"RN7SKP80",0.09728787525189,FALSE,"ENSG00000202058"
"19250",19250,0.135301379281138,0.0325940790480292,"POLDIP3",0.0720432477356747,FALSE,"ENSG00000100227"
"19251",19251,0.255003871105255,0.000131630071524927,"CYB5R3",0.000762570275394842,FALSE,"ENSG00000100243"
"19252",19252,0.422364201408498,3.03947983358321e-12,"A4GALT",1.8656439101227e-10,FALSE,"ENSG00000128274"
"19253",19253,-0.11369928513353,0.0616443301232539,"RPL5P34",0.117275436942984,FALSE,"ENSG00000234009"
"19254",19254,0.1906886052199,0.00405436299860157,"ARFGAP3",0.0134517996355525,TRUE,"ENSG00000242247"
"19255",19255,0.0516890544425856,0.244027704207476,"PACSIN2",0.318806637320938,TRUE,"ENSG00000100266"
"19256",19256,-0.26888250630511,5.27121870174548e-05,"AL022476.2",0.000351356050039731,FALSE,"ENSG00000230319"
"19257",19257,-0.117307555772715,0.0557634996357916,"TTLL1",0.108733933708068,FALSE,"ENSG00000100271"
"19258",19258,-0.281764745502784,2.11219781397645e-05,"MCAT",0.000163100156288134,FALSE,"ENSG00000100294"
"19259",19259,0.44520375718115,5.4764772850905e-14,"TSPO",5.02680323278261e-12,FALSE,"ENSG00000100300"
"19260",19260,-0.201235858953549,0.00250816674870093,"TTLL12",0.00905437788950129,FALSE,"ENSG00000100304"
"19261",19261,0.0803042502116549,0.139766022563505,"SCUBE1",0.215463644953446,FALSE,"ENSG00000159307"
"19262",19262,-0.2859010775305,1.55275184518191e-05,"MPPED1",0.000125537634028647,FALSE,"ENSG00000186732"
"19263",19263,-0.140790501699137,0.0273191637626823,"EFCAB6",0.062761936497276,FALSE,"ENSG00000186976"
"19264",19264,-0.0210398061906263,0.389118185046451,"RP3-388M5.9",0.430108539069738,FALSE,"ENSG00000261251"
"19265",19265,-0.250770521856994,0.000171648234959956,"SULT4A1",0.000950382175304019,FALSE,"ENSG00000130540"
"19266",19266,-0.226654407462553,0.000695171879142733,"PNPLA5",0.00307050246226401,FALSE,"ENSG00000100341"
"19267",19267,0.0683312924412293,0.179178838613279,"PNPLA3",0.257551078273954,FALSE,"ENSG00000100344"
"19268",19268,-0.108159387157054,0.0715692611261174,"SAMM50",0.131578547880706,FALSE,"ENSG00000100347"
"19269",19269,-0.108271306131926,0.071357671077167,"PARVB",0.131269411887862,FALSE,"ENSG00000188677"
"19270",19270,0.413263929844825,1.29759991512968e-11,"PARVG",6.85091670230734e-10,FALSE,"ENSG00000138964"
"19271",19271,-0.373670303779444,3.11032619500468e-09,"KIAA1644",8.99387675752075e-08,FALSE,"ENSG00000138944"
"19272",19272,-0.261337196393033,8.74505911978876e-05,"LDOC1L",0.000539921730907044,FALSE,"ENSG00000188636"
"19273",19273,0.144666220672531,0.0240278931607503,"PRR5",0.056677842997361,FALSE,"ENSG00000186654"
"19274",19274,0.15186870376058,0.0187703674277129,"ARHGAP8",0.0465089833031406,FALSE,"ENSG00000241484"
"19275",19275,0.282321537590454,2.02732520299917e-05,"PHF21B",0.000157722737817721,FALSE,"ENSG00000056487"
"19276",19276,-0.258086493439016,0.0001080667694055,"CTA-217C2.1",0.000646848954772378,FALSE,"ENSG00000226328"
"19277",19277,-0.0866871017353693,0.121287287717623,"CTA-217C2.2",0.194858179625022,FALSE,"ENSG00000273243"
"19278",19278,-0.261153517856896,8.85118243871166e-05,"NUP50",0.000545632041277327,FALSE,"ENSG00000093000"
"19279",19279,0.0977615725644372,0.0933204008278606,"KIAA0930",0.160963227620496,FALSE,"ENSG00000100364"
"19280",19280,0.0533821031785827,0.236920068029196,"CTA-268H5.14",0.313087475978352,FALSE,"ENSG00000273287"
"19281",19281,-0.119840270195314,0.0518987218702035,"FAM118A",0.103035363093836,FALSE,"ENSG00000100376"
"19282",19282,-0.0648940426672856,0.191632865276627,"RIBC2",0.270402202537572,FALSE,"ENSG00000128408"
"19283",19283,0.380795797641236,1.2708573662251e-09,"FBLN1",4.1031207582264e-08,FALSE,"ENSG00000077942"
"19284",19284,-0.178408760522532,0.00684263500799101,"ATXN10",0.0205248278383901,FALSE,"ENSG00000130638"
"19285",19285,0.122259715671717,0.0484024918868766,"WNT7B",0.097516498455135,FALSE,"ENSG00000188064"
"19286",19286,0.274409363882442,3.58890356807417e-05,"CITF22-92A6.1",0.000254840171742953,FALSE,"ENSG00000273145"
"19287",19287,0.127024716190564,0.0420527634609492,"LINC00899",0.0875625178827881,FALSE,"ENSG00000231711"
"19288",19288,-0.179647422636653,0.00650172430540436,"C22orf26",0.0197030900122885,FALSE,"ENSG00000182257"
"19289",19289,-0.0213536313367393,0.387507058232611,"RP6-109B7.3",0.428991216333862,FALSE,"ENSG00000241990"
"19290",19290,-0.0144754576223717,0.423201866982225,"RP6-109B7.2",0.453436233357565,FALSE,"ENSG00000231010"
"19291",19291,-0.0455243003336158,0.270818788937361,"RP6-109B7.4",0.341464498692709,FALSE,"ENSG00000235159"
"19292",19292,-0.032831978789202,0.330064181962574,"FLJ27365",0.388687869648723,FALSE,"ENSG00000197182"
"19293",19293,0.305392291747913,3.3009957629854e-06,"PPARA",3.3276032855082e-05,FALSE,"ENSG00000186951"
"19294",19294,0.0258851815447379,0.364463831719729,"CDPF1",0.414158741138723,FALSE,"ENSG00000205643"
"19295",19295,0.527575998534953,6.80289783518743e-23,"TTC38",3.02502190404668e-20,FALSE,"ENSG00000075234"
"19296",19296,0.133798998175468,0.0341714205528172,"GTSE1",0.0746148107007718,FALSE,"ENSG00000075218"
"19297",19297,0.00221066518414201,0.488202272529516,"TRMU",0.493258634277166,FALSE,"ENSG00000100416"
"19298",19298,0.13891145534388,0.0290411170387513,"CELSR1",0.0659175185914389,FALSE,"ENSG00000075275"
"19299",19299,-0.0627902443190785,0.199501988664056,"GRAMD4",0.278040704681542,FALSE,"ENSG00000075240"
"19300",19300,-0.290141705318351,1.12433751924911e-05,"CERK",9.5695422204061e-05,FALSE,"ENSG00000100422"
"19301",19301,0.083059985651331,0.131572902995891,"CTA-29F11.1",0.206985426837184,FALSE,"ENSG00000260708"
"19302",19302,-0.0303282211485365,0.342320783026512,"TBC1D22A",0.39806130104373,FALSE,"ENSG00000054611"
"19303",19303,-0.0976661295266431,0.0935397958017187,"FAM19A5",0.161144186696165,FALSE,"ENSG00000219438"
"19304",19304,-0.180705291999729,0.00622221487313001,"WI2-81516E3.1",0.019034783612801,FALSE,"ENSG00000205632"
"19305",19305,0.0821891865317492,0.134126457217346,"C22orf34",0.20930251642081,FALSE,"ENSG00000188511"
"19306",19306,0.0257621871256448,0.365083466458216,"BRD1",0.414462734813849,FALSE,"ENSG00000100425"
"19307",19307,-0.072422346281072,0.165014897526856,"ZBED4",0.242797560603687,FALSE,"ENSG00000100426"
"19308",19308,0.0827772222206644,0.132398501759647,"ALG12",0.207738886553009,FALSE,"ENSG00000182858"
"19309",19309,0.183632622270377,0.00550194813219537,"CRELD2",0.0172344993934298,FALSE,"ENSG00000184164"
"19310",19310,0.0878067481041464,0.118225901669788,"PIM3",0.191275896863879,FALSE,"ENSG00000198355"
"19311",19311,0.386772874150983,5.8269879413059e-10,"MLC1",2.03486961091677e-08,FALSE,"ENSG00000100427"
"19312",19312,-0.0332106965853878,0.328225118180965,"MOV10L1",0.387251451344405,FALSE,"ENSG00000073146"
"19313",19313,-0.10474486648892,0.0782507168052219,"PANX2",0.140442805926315,FALSE,"ENSG00000073150"
"19314",19314,0.217121501756922,0.00114953567006954,"TRABD",0.00472712880355354,FALSE,"ENSG00000170638"
"19315",19315,-0.107311026157124,0.0731883181057507,"RP3-402G11.25",0.133646705362525,FALSE,"ENSG00000273188"
"19316",19316,0.130971926354274,0.0373039268664127,"RP3-402G11.26",0.0798087861217703,FALSE,"ENSG00000273253"
"19317",19317,0.0383847419561794,0.303517416867058,"SELO",0.36779407203475,FALSE,"ENSG00000073169"
"19318",19318,0.0917803973257443,0.107789522083363,"RP3-402G11.27",0.178460064280002,FALSE,"ENSG00000272836"
"19319",19319,-0.024481349586752,0.371556185976542,"RP3-402G11.28",0.418356461110827,FALSE,"ENSG00000273137"
"19320",19320,-0.151861535460003,0.0187750842809394,"TUBGCP6",0.0465089833031406,FALSE,"ENSG00000128159"
"19321",19321,-0.0252894553103497,0.367468204882354,"HDAC10",0.415919383432089,FALSE,"ENSG00000100429"
"19322",19322,0.0385053604192232,0.302951103855749,"MAPK12",0.367352538368291,FALSE,"ENSG00000188130"
"19323",19323,-0.121874086535892,0.0489471838867596,"MAPK11",0.0983465357539973,FALSE,"ENSG00000185386"
"19324",19324,0.355310666730841,2.65532826313109e-08,"PLXNB2",5.51745779286118e-07,FALSE,"ENSG00000196576"
"19325",19325,-0.121891538423781,0.0489224315063683,"DENND6B",0.0983165465945997,FALSE,"ENSG00000205593"
"19326",19326,-0.201871619748936,0.00243431248417778,"PPP6R2",0.00883078187244333,FALSE,"ENSG00000100239"
"19327",19327,-0.140730921263259,0.0273724668801309,"SBF1",0.0628338949491131,FALSE,"ENSG00000100241"
"19328",19328,0.0648477414102587,0.19180404777141,"LMF2",0.270583271804232,FALSE,"ENSG00000100258"
"19329",19329,-0.187609973733934,0.00463921722433623,"NCAPH2",0.0150114386576598,FALSE,"ENSG00000025770"
"19330",19330,-0.171603128244429,0.00900157512476973,"SCO2",0.0256949384089361,FALSE,"ENSG00000130489"
"19331",19331,0.154462723177461,0.0171264756220843,"CTA-384D8.36",0.0431776209144395,FALSE,"ENSG00000272821"
"19332",19332,0.465485740446652,9.29135846457729e-16,"TYMP",1.1620005179762e-13,FALSE,"ENSG00000025708"
"19333",19333,0.273911875930079,3.71705276152832e-05,"ODF3B",0.000262542272355036,FALSE,"ENSG00000177989"
"19334",19334,0.210856461223254,0.00157693322254164,"SYCE3",0.00615456090951011,FALSE,"ENSG00000217442"
"19335",19335,-0.0650787843829272,0.190950749542482,"CPT1B",0.269725010471909,FALSE,"ENSG00000205560"
"19336",19336,-0.195157483099404,0.00331968238528737,"CHKB",0.0114155085976285,FALSE,"ENSG00000100288"
"19337",19337,-0.0292304734350116,0.347746542523133,"CHKB-AS1",0.402139987709324,FALSE,"ENSG00000205559"
"19338",19338,0.0336990802525582,0.325859447308467,"CTA-384D8.33",0.385214169756144,FALSE,"ENSG00000272940"
"19339",19339,-0.168489196836218,0.0101678390629313,"MAPK8IP2",0.0283723971062969,FALSE,"ENSG00000008735"
"19340",19340,0.0341035895243799,0.323905166780507,"ARSA",0.383794932797417,FALSE,"ENSG00000100299"
"19341",19341,-0.0560379732926073,0.225995832845181,"SHANK3",0.303237216873337,TRUE,"ENSG00000251322"
"19342",19342,0.0576235412660449,0.219607677769574,"ACR",0.297377656639993,FALSE,"ENSG00000100312"
"19343",19343,-0.0921165721700957,0.10693704414775,"AC002055.4",0.177445082792642,FALSE,"ENSG00000184319"
